Actual,Predicted,Proba
0,0,0.48229404347017296
0,0,0.18103136269829023
0,1,0.6135871458300124
0,1,0.7045516373186074
0,0,0.3154159474537755
1,1,0.6418659208196034
0,1,0.6655740985689417
0,0,0.46438380522518186
0,1,0.5031574058247
0,0,0.3854196153228304
1,1,0.728710290136513
0,0,0.11645664867055296
0,0,0.1358857682205424
0,0,0.3654251424618796
1,0,0.1520206346430921
0,0,0.2021572140541391
0,0,0.16293643614275338
0,0,0.32499620539758545
0,0,0.07736472906184558
0,0,0.05431132055890953
0,0,0.19724050712815017
0,1,0.5042349529322
1,1,0.8715618033247122
0,1,0.6361973768934797
0,1,0.6235174941516892
0,0,0.4739843790414845
0,0,0.0746450800916926
1,0,0.4367489071449741
0,0,0.17981619298048682
0,1,0.7901090857868011
0,0,0.20107980724016639
0,0,0.042224138923945144
1,1,0.7276274294941455
1,1,0.5993379671249334
0,0,0.07177499267318187
0,0,0.3068256093578152
0,0,0.20893155895302953
0,1,0.5207200935978843
0,1,0.5169752051086678
0,0,0.12836714487636292
0,0,0.11615813774130095
0,1,0.6634133327720384
0,0,0.039505671132788224
0,0,0.14883812818385306
0,1,0.6158012479679043
0,1,0.5754602366330571
0,0,0.09331514984955046
1,1,0.574497805540664
1,1,0.6522570654670028
0,0,0.10786510823827217
1,1,0.5159557548836634
0,0,0.04375607828740862
0,1,0.5852963039034593
0,0,0.023010869979878574
0,1,0.6698424140288445
0,0,0.07449608581151884
0,0,0.033748192545461055
0,0,0.09024188568322394
0,0,0.2981643453049351
1,1,0.5200595133199911
0,0,0.07101164193205263
0,0,0.35502540009989625
0,0,0.3385104271272501
0,0,0.06466456163044501
1,1,0.8558183071360678
0,0,0.13348091245762508
1,1,0.6207380361734721
0,0,0.2738349257775275
1,0,0.48410436601540124
0,1,0.5145177870629962
0,0,0.1804499643906386
0,0,0.031298681590674005
0,0,0.11716158015667905
1,0,0.46603629729233675
0,0,0.014723664956049378
0,0,0.2921638730539491
0,0,0.48296139329079485
0,0,0.14892813399085972
0,0,0.3274395806554968
0,0,0.08478716322261622
0,1,0.5271771917083442
0,0,0.08299544964809565
0,0,0.029858840357112882
0,0,0.2783860197104928
0,0,0.04536260272392211
1,1,0.8823132754512083
0,0,0.07300460424321795
0,0,0.21577051443068312
0,0,0.150579916525868
1,1,0.7866605131636334
1,0,0.2628241880634866
1,0,0.48278468332697827
1,0,0.1197755397668386
0,1,0.5555191107015567
0,0,0.3168555176588362
0,1,0.5648096001608948
0,1,0.5489811094519107
1,0,0.3575640484871224
0,0,0.4015096692141349
0,0,0.29791904577716166
1,1,0.6064371607981525
1,0,0.4290610901101205
0,0,0.36045889579084345
0,0,0.02432331016573972
0,0,0.036660443903391314
0,0,0.26811709809432105
0,0,0.2157439352764856
0,1,0.5501696606921268
0,0,0.3022700273955571
0,0,0.38076333501822
1,0,0.15390061783956568
0,0,0.023146390536531326
0,0,0.1409526055407801
0,0,0.24403793691277403
0,0,0.03767770038389713
0,0,0.3765590055679511
0,0,0.16174697811728234
0,0,0.07888365928444521
0,0,0.14668573492868506
0,1,0.8613372589364842
0,0,0.4336232266780938
0,0,0.29002596465049835
0,0,0.11359523456809749
0,0,0.06266631441957694
0,0,0.13545951710528223
1,0,0.34342534544341224
0,0,0.435646144260372
0,0,0.3769153924382258
0,0,0.4399924482112841
0,0,0.26161029123669205
0,0,0.08984233189892116
1,1,0.66866082599666
1,0,0.2569731179658855
0,0,0.07433053623297378
0,1,0.6495040811296255
0,1,0.7227196092658346
1,1,0.5357803780769664
1,1,0.5503854624483808
0,1,0.7138088794910648
0,1,0.5215152120178823
0,0,0.036632044001090866
0,0,0.3012670037940072
1,1,0.5763950207195204
0,0,0.022073636837914624
1,1,0.7278928487228978
0,0,0.2610958385778099
0,0,0.103874671402956
1,1,0.6716548484880634
0,0,0.2842552792700568
0,0,0.0996678549362301
0,0,0.4713372445750403
1,0,0.2574121436805948
0,0,0.4616361704000036
0,0,0.1700561105384027
0,0,0.09473224818650788
0,0,0.05302227387598205
0,0,0.1783084201233074
0,0,0.1067776611705558
0,0,0.14048574514614154
0,0,0.1506932707515042
0,0,0.2096011508125578
0,0,0.19905512908830103
0,0,0.29793251130303494
0,0,0.19167108405851166
0,1,0.7420458910203988
0,0,0.48657674130457224
0,0,0.06122998981651306
0,1,0.5843193374714741
0,0,0.12410203389617097
0,1,0.5843204779194289
0,0,0.2282514646133335
0,0,0.27970207139746406
0,1,0.5315225912106856
0,1,0.690135923485025
0,0,0.3098854620854773
0,1,0.5635789998584496
0,0,0.12821330516198565
0,0,0.06771301439786286
0,0,0.08606455321366814
0,0,0.1333626509393975
0,0,0.17409501079973566
1,0,0.49600223666369403
0,0,0.04158584726630175
1,0,0.3937201085649694
0,0,0.08205467831886173
0,0,0.14787786156320995
0,0,0.12469534760819657
0,1,0.7755561833225849
0,0,0.08038181331882523
0,0,0.17125446462734484
0,0,0.38913622891737165
0,0,0.3103637605166133
1,1,0.6278772768600624
1,1,0.5117680878685273
0,0,0.031104167251420897
0,0,0.16776547223888008
0,0,0.14626893672956467
1,1,0.6958460702146979
0,1,0.8388464076031519
0,0,0.02695251928164533
0,0,0.11804145306774765
1,0,0.3750464999565586
0,1,0.6412523572785467
0,0,0.42878890161307176
0,0,0.09226451077897499
1,1,0.7683565838673254
0,0,0.03519018813434319
0,0,0.07651166532302114
1,0,0.46247680524364093
0,1,0.5280501331860893
0,0,0.47853464506783516
0,1,0.6488002126389469
0,0,0.3305971024841732
0,0,0.23513648855004374
0,1,0.5290786986391418
1,0,0.14993822019221745
1,1,0.6533107689934858
0,0,0.060582897718441095
0,0,0.09730776810932917
0,1,0.5747418226988369
0,0,0.21963595759192558
