Actual,Predicted,Proba
0,0,0.1702367343874794
0,0,0.49069047162506985
0,0,0.024127229767223417
0,0,0.3214011618324666
0,0,0.1974911927328636
0,0,0.47915008341926785
0,1,0.6967245768932679
0,0,0.032286923699700085
0,0,0.27533566333288506
0,1,0.6014552315534737
0,1,0.6047556698693489
1,1,0.9146039207005924
0,0,0.061465575918930336
0,0,0.045177570158317505
0,0,0.25487915133688754
0,1,0.717368158838998
0,0,0.0848689539088529
0,0,0.18255396831353257
0,0,0.39923056725332545
0,0,0.04719002648352276
0,0,0.04048005865816112
0,1,0.6553197173122061
0,1,0.6631164123297713
0,0,0.04994362077922436
0,1,0.5574096625105702
1,1,0.8014019316000901
0,0,0.29253658169144714
0,1,0.7073410064036542
0,0,0.29597790561141024
0,1,0.623290480840016
0,0,0.22460315915129944
0,1,0.5106060418281431
0,0,0.2700199269457969
0,0,0.08762284995756185
0,0,0.4730127623309679
1,0,0.4760936365961178
0,0,0.07614234664193242
0,0,0.10562776396400668
1,1,0.7319164745259548
1,1,0.5849144179243646
0,1,0.8543500542726972
1,1,0.8525727201514918
0,0,0.42715209431510615
0,1,0.6114167623434229
0,0,0.44742766675866136
0,0,0.3920980409159063
0,0,0.36917442926999194
0,0,0.22555901495556965
1,0,0.36115115644716816
0,0,0.06404732661028782
0,0,0.15568877293701064
1,0,0.3775059069901555
0,0,0.12717642825967487
0,0,0.29403149147386587
0,0,0.30592566910964564
0,0,0.1444322257982338
0,0,0.33861087823034713
0,1,0.8188558443925233
0,0,0.3377721460196303
0,0,0.09600495612927361
0,0,0.025842269218839035
0,0,0.3576566629144712
0,0,0.12493752448607374
0,0,0.3811227057027465
1,1,0.8793748516175415
0,1,0.8172483144559551
0,0,0.22748310365267824
0,1,0.8809794818012141
0,0,0.1403046249514482
1,1,0.9277572932539511
1,0,0.3141916678884757
0,1,0.7342641473323525
0,0,0.18432890550949416
0,0,0.14844309309771475
0,1,0.7185896356859489
0,0,0.29707496475401585
0,1,0.6501727595008299
1,1,0.7055332265152174
0,0,0.11790517322145587
0,0,0.2246301119032032
0,0,0.13842417887822786
0,0,0.2658622212398313
0,0,0.04662955469852944
0,0,0.28093922631556806
0,0,0.20992778457485534
0,0,0.1921455486818041
0,0,0.3937092516351439
0,0,0.14752188332330546
0,0,0.26068971713684824
1,0,0.10128552016770656
0,0,0.10474778511703188
0,1,0.8378581502003043
0,1,0.5116465947280161
0,0,0.42662717404356826
1,1,0.5274927322159082
1,0,0.14908969778779016
0,0,0.029626671741845183
0,0,0.12576127450174746
0,1,0.8033993513976345
0,0,0.10154303349262446
0,1,0.7450730713547785
0,0,0.45917597529122184
0,1,0.7425324886016911
1,1,0.9448313094417491
0,1,0.5564005299408039
0,1,0.6164100712620431
0,0,0.04617025677274947
1,1,0.8045519253673095
0,1,0.5998748121664266
0,0,0.27253653016424284
0,0,0.10016122999966959
1,1,0.9793216731880505
0,1,0.8582147716595616
0,0,0.2440000709603331
1,0,0.256895898713432
0,0,0.34887260778831775
1,1,0.8302699201753365
0,0,0.46725616439309287
0,0,0.1922066776265887
0,0,0.26391194664685597
0,0,0.330320807181981
0,1,0.7215941748559935
0,0,0.25131527730303777
0,0,0.07774446306338588
0,0,0.06693947629850544
0,0,0.14031322940398774
0,0,0.22219083567739858
0,1,0.643842818617282
0,0,0.13023067224209006
0,0,0.370613374596524
0,0,0.4982774514926788
0,0,0.03884658247842691
1,1,0.7373917658840327
0,0,0.3216413750102955
0,0,0.35348402312159527
0,1,0.7788680940755943
0,0,0.08188726563016928
0,1,0.5474139048697957
1,1,0.7372573163297753
0,0,0.46567050201151733
1,1,0.8254248307485048
