Actual,Predicted,Proba
0,0,0.09399292446726394
0,1,0.5821011581527029
0,0,0.013962953417379837
0,0,0.24779825285403437
0,0,0.06528004004099834
0,0,0.06528004004099834
0,1,0.7137794043366824
0,0,0.013962953417379837
0,0,0.06528004004099834
0,0,0.39024207251427817
0,1,0.7295452619545582
1,1,0.7080728231664675
0,0,0.03009010799709086
0,0,0.013962953417379837
0,0,0.18851187625774032
0,1,0.7137794043366824
0,0,0.2034103192990117
0,0,0.06528004004099834
0,0,0.06528004004099834
0,0,0.043499281871637034
0,0,0.041738000264234645
0,1,0.8117300260729169
0,1,0.8117300260729169
0,0,0.07078797159260296
0,0,0.42483850170980214
1,1,0.8117300260729169
0,1,0.5821011581527029
0,0,0.4660559341938423
0,0,0.18851187625774032
0,1,0.7005744267946723
0,0,0.06528004004099834
0,1,0.5821011581527029
0,0,0.06528004004099834
0,0,0.06293883940722737
0,1,0.8117300260729169
1,1,0.5821011581527029
0,0,0.014501133633572161
0,0,0.06528004004099834
1,1,0.5753358085024057
1,1,0.5821011581527029
0,1,0.8632562979290729
1,1,0.742528018097059
0,0,0.06528004004099834
0,1,0.7052601415528379
0,0,0.06528004004099834
0,1,0.5821011581527029
0,1,0.5821011581527029
0,0,0.06528004004099834
1,1,0.5821011581527029
0,0,0.041738000264234645
0,0,0.05667823281554565
1,0,0.20669816709170608
0,0,0.06528004004099834
0,0,0.06528004004099834
0,0,0.18851187625774032
0,0,0.06528004004099834
0,0,0.06528004004099834
0,1,0.742528018097059
0,0,0.2041835699887726
0,0,0.013962953417379837
0,0,0.023704937809366677
0,0,0.24779825285403437
0,0,0.06528004004099834
0,0,0.210160942917864
1,1,0.8632562979290729
0,1,0.5821011581527029
0,0,0.39024207251427817
0,1,0.5609649260338364
0,0,0.08441427809050296
1,1,0.8632562979290729
1,1,0.5821011581527029
0,1,0.7052601415528379
0,0,0.06528004004099834
0,0,0.10707946397194798
0,1,0.7052601415528379
0,1,0.8170400140370129
0,1,0.7052601415528379
1,1,0.7005744267946723
0,0,0.06528004004099834
0,0,0.21486670385874043
0,0,0.057401448450684754
0,0,0.06528004004099834
0,0,0.014372718488250709
0,0,0.2034103192990117
0,0,0.06457995706033715
0,0,0.06528004004099834
0,0,0.06528004004099834
0,0,0.06528004004099834
0,0,0.05667823281554565
1,0,0.041738000264234645
0,0,0.028142671594185143
0,1,0.5350023035077409
0,1,0.5821011581527029
0,0,0.38818002048554573
1,1,0.5821011581527029
1,0,0.18851187625774032
0,0,0.013962953417379837
0,0,0.18851187625774032
0,1,0.5181049299214123
0,0,0.041738000264234645
0,1,0.8117300260729169
0,0,0.06528004004099834
0,1,0.7963243604744175
1,1,0.7137794043366824
0,0,0.06528004004099834
0,1,0.5821011581527029
0,0,0.013962953417379837
1,0,0.43967733307260387
0,1,0.8084612691216789
0,1,0.5821011581527029
0,0,0.06745064608196472
1,1,0.8084612691216789
0,1,0.8632562979290729
0,1,0.5821011581527029
1,0,0.14787222958207766
0,0,0.4231959380814181
1,1,0.8632562979290729
0,0,0.4830890123255401
0,0,0.06528004004099834
0,0,0.15411434852292186
0,0,0.20807443449564914
0,1,0.5821011581527029
0,1,0.742528018097059
0,0,0.06528004004099834
0,0,0.041738000264234645
0,0,0.03318512994284466
0,0,0.06528004004099834
0,0,0.18851187625774032
0,0,0.016720616663493112
0,0,0.18851187625774032
0,0,0.06528004004099834
0,0,0.015846448134763488
1,1,0.7137794043366824
0,0,0.2041835699887726
0,1,0.5821011581527029
0,1,0.7137794043366824
0,0,0.15411434852292186
0,1,0.5821011581527029
1,1,0.7052601415528379
0,0,0.05667823281554565
1,1,0.7303542551565079
0,1,0.6715837900515492
0,0,0.21415849282373314
0,0,0.4660559341938423
1,1,0.7052601415528379
0,1,0.5821011581527029
0,0,0.06528004004099834
0,1,0.5821011581527029
0,0,0.06528004004099834
0,0,0.18851187625774032
0,0,0.06528004004099834
0,0,0.06528004004099834
0,1,0.6013050228674807
0,1,0.5181049299214123
0,0,0.013962953417379837
0,1,0.7052601415528379
0,0,0.21415849282373314
0,1,0.7137794043366824
0,0,0.06528004004099834
0,0,0.18851187625774032
1,1,0.5821011581527029
1,1,0.7052601415528379
1,1,0.5821011581527029
1,1,0.742528018097059
0,0,0.013962953417379837
1,1,0.7218349923726636
0,0,0.013962953417379837
1,0,0.06528004004099834
0,0,0.06528004004099834
0,0,0.2034103192990117
0,1,0.7132064297688685
0,0,0.02961719961363019
0,0,0.42139594427384336
1,1,0.7145037819240169
0,0,0.38818002048554573
0,0,0.06528004004099834
1,1,0.5821011581527029
0,1,0.7137794043366824
0,0,0.06528004004099834
0,0,0.06528004004099834
0,0,0.06528004004099834
1,1,0.5181049299214123
1,1,0.7137794043366824
0,0,0.041738000264234645
0,0,0.06528004004099834
0,0,0.15411434852292186
0,0,0.06528004004099834
0,0,0.18851187625774032
0,0,0.06528004004099834
0,0,0.18851187625774032
1,1,0.5015478714450367
0,1,0.5821011581527029
0,0,0.06528004004099834
0,0,0.06528004004099834
0,1,0.5821011581527029
0,0,0.014372718488250709
0,1,0.7052601415528379
0,1,0.7137794043366824
0,0,0.4231959380814181
1,1,0.7184843776261818
0,0,0.06528004004099834
1,1,0.742528018097059
0,0,0.06528004004099834
0,1,0.5821011581527029
0,1,0.5821011581527029
0,0,0.4830890123255401
1,1,0.7137794043366824
1,1,0.7303542551565079
0,1,0.5821011581527029
1,1,0.6992996850986711
0,0,0.013962953417379837
0,0,0.18851187625774032
0,0,0.06528004004099834
0,0,0.18851187625774032
0,0,0.2034103192990117
0,0,0.041738000264234645
1,0,0.43104001659797
1,1,0.51461643034222
0,0,0.041738000264234645
0,1,0.7137794043366824
1,1,0.7091385678155254
0,0,0.2494717671317102
0,0,0.43967733307260387
0,0,0.013962953417379837
0,1,0.5821011581527029
0,0,0.09632924976308224
1,1,0.8632562979290729
0,0,0.0731738599192234
0,0,0.06528004004099834
0,0,0.029138100391069413
0,0,0.10571209558365116
1,0,0.39024207251427817
0,0,0.03009010799709086
0,1,0.5821011581527029
1,1,0.6715837900515492
0,0,0.029138100391069413
0,0,0.06528004004099834
0,1,0.7137794043366824
1,1,0.8117300260729169
1,0,0.21415849282373314
1,1,0.5015478714450367
0,0,0.21415849282373314
1,1,0.6715837900515492
0,0,0.18851187625774032
0,1,0.5821011581527029
0,0,0.3904760586486389
0,0,0.06528004004099834
0,1,0.5821011581527029
0,0,0.2078770237122909
0,1,0.7059845191401725
0,0,0.21415849282373314
1,1,0.8117300260729169
0,1,0.5821011581527029
0,1,0.7137794043366824
0,0,0.21415849282373314
0,0,0.21486670385874043
0,1,0.5821011581527029
1,1,0.7303542551565079
1,0,0.18851187625774032
0,0,0.06528004004099834
1,1,0.742528018097059
1,0,0.18851187625774032
0,0,0.2494717671317102
0,0,0.06528004004099834
1,1,0.8117300260729169
0,0,0.06528004004099834
0,1,0.7052601415528379
0,1,0.8117300260729169
0,0,0.06528004004099834
0,0,0.06528004004099834
0,0,0.21415849282373314
0,1,0.7137794043366824
0,1,0.5821011581527029
0,1,0.5609649260338364
0,0,0.041738000264234645
0,0,0.18851187625774032
0,0,0.06528004004099834
0,1,0.7137794043366824
1,1,0.5821011581527029
0,0,0.2038277578319897
0,0,0.041738000264234645
0,0,0.42483850170980214
0,1,0.5821011581527029
0,0,0.06528004004099834
0,0,0.021317286728537974
1,0,0.16422261590333723
0,1,0.7137794043366824
0,0,0.06528004004099834
0,1,0.5821011581527029
0,0,0.17316124144748876
1,1,0.5821011581527029
0,0,0.01638462835095581
0,0,0.04299512550819199
0,1,0.5821011581527029
0,0,0.4619863176355113
0,0,0.041738000264234645
0,0,0.2078770237122909
0,0,0.06528004004099834
0,0,0.06528004004099834
0,1,0.8117300260729169
0,0,0.06528004004099834
0,1,0.7051517247493748
0,0,0.06528004004099834
1,0,0.06528004004099834
1,1,0.7137794043366824
0,1,0.5821011581527029
0,0,0.021317286728537974
0,1,0.5821011581527029
0,1,0.5821011581527029
0,0,0.015846448134763488
1,1,0.5821011581527029
0,0,0.2034103192990117
0,0,0.015846448134763488
0,0,0.041738000264234645
0,1,0.7137794043366824
0,0,0.015846448134763488
0,0,0.06528004004099834
0,0,0.06528004004099834
0,1,0.5821011581527029
0,0,0.013962953417379837
0,1,0.7137794043366824
0,1,0.8117300260729169
0,0,0.06528004004099834
0,1,0.5821011581527029
0,1,0.7303542551565079
0,1,0.5015478714450367
1,1,0.8632562979290729
0,1,0.7137794043366824
0,1,0.5821011581527029
0,1,0.5013160649259997
0,0,0.42483850170980214
1,1,0.8632562979290729
0,0,0.06528004004099834
