Actual,Predicted,Proba
0,0,0.0794807760012915
0,1,0.5793322940439029
0,0,0.02194727159689782
0,0,0.32251250593949693
0,0,0.09243568208008457
0,0,0.24909074064493644
0,1,0.691876589087576
0,0,0.02194727159689782
0,0,0.09243568208008457
0,0,0.3951168420874673
0,0,0.22439789260258025
1,1,0.6830449525110949
0,0,0.02194727159689782
0,0,0.02194727159689782
0,0,0.16679112609184643
0,1,0.691876589087576
0,0,0.23499266849397338
0,0,0.09243568208008457
0,0,0.09243568208008457
0,0,0.03492516312417855
0,0,0.024250935640885377
0,1,0.5793322940439029
0,1,0.5793322940439029
0,0,0.027686570478107603
0,1,0.6366895377823137
1,1,0.9247326346920032
0,1,0.5793322940439029
0,1,0.6182940684956485
0,0,0.16679112609184643
0,1,0.5300922137281692
0,0,0.09243568208008457
0,1,0.5793322940439029
0,0,0.09243568208008457
0,0,0.028128763243113895
0,1,0.5793322940439029
1,1,0.5793322940439029
0,0,0.02194727159689782
0,0,0.09243568208008457
1,1,0.5026335748158679
1,1,0.5793322940439029
0,1,0.9018879783019536
1,1,0.9036627279968351
0,0,0.09243568208008457
0,1,0.691876589087576
0,0,0.09243568208008457
0,1,0.5793322940439029
0,1,0.5793322940439029
0,0,0.09243568208008457
1,1,0.5793322940439029
0,0,0.024250935640885377
0,0,0.09243568208008457
1,0,0.23780395258929563
0,0,0.09243568208008457
0,0,0.09243568208008457
0,0,0.16679112609184643
0,0,0.09243568208008457
0,0,0.09243568208008457
0,1,0.8562781535078914
0,0,0.22019803215207367
0,0,0.02194727159689782
0,0,0.022227950629760643
0,0,0.32251250593949693
0,0,0.09243568208008457
0,0,0.239721710467719
1,1,0.9036627279968351
0,1,0.5793322940439029
0,0,0.3794715636871323
0,1,0.6361635151235652
0,0,0.08456329860970832
1,1,0.8592345247353805
1,1,0.5793322940439029
0,1,0.691876589087576
0,0,0.09243568208008457
0,0,0.09143160315586622
0,1,0.691876589087576
0,0,0.21244869956970153
0,1,0.691876589087576
1,1,0.6854208165374583
0,0,0.09243568208008457
0,0,0.22254537444281833
0,0,0.08727535299226152
0,0,0.09243568208008457
0,0,0.02194727159689782
0,0,0.2358433105524086
0,0,0.09243568208008457
0,0,0.09243568208008457
0,0,0.09243568208008457
0,0,0.09243568208008457
0,0,0.09243568208008457
1,0,0.024530068240113306
0,0,0.08558652921939064
0,0,0.261554839926604
0,1,0.5793322940439029
0,1,0.5035591218504152
1,1,0.5793322940439029
1,0,0.16929956960125037
0,0,0.02194727159689782
0,0,0.14536432745854322
0,0,0.4866138168855123
0,0,0.024250935640885377
0,1,0.5793322940439029
0,0,0.11386248071338777
0,1,0.8026525060983145
1,1,0.691876589087576
0,0,0.24909074064493644
0,1,0.5793322940439029
0,0,0.02194727159689782
1,1,0.6366895377823137
0,1,0.7374603666787906
0,1,0.5793322940439029
0,0,0.026937154538497165
1,1,0.7285638224886375
0,1,0.8592345247353805
0,1,0.5793322940439029
1,0,0.11292465642089305
0,0,0.4155276796468134
1,1,0.9029588615020577
0,0,0.4654057819241089
0,0,0.09243568208008457
0,0,0.09243568208008457
0,0,0.23780395258929563
0,1,0.5793322940439029
0,1,0.8562781535078914
0,0,0.09243568208008457
0,0,0.024250935640885377
0,0,0.0981449956725764
0,0,0.09243568208008457
0,0,0.1688699120087289
0,0,0.02194727159689782
0,0,0.16679112609184643
0,0,0.09243568208008457
0,0,0.02194727159689782
1,1,0.691876589087576
0,0,0.2358433105524086
0,1,0.5793322940439029
0,1,0.691876589087576
0,0,0.09243568208008457
0,1,0.5793322940439029
1,1,0.691876589087576
0,0,0.09243568208008457
1,1,0.691876589087576
0,1,0.7458244088510045
0,0,0.23566130856700332
0,1,0.522391445455509
1,1,0.5423268908495232
0,1,0.5793322940439029
0,0,0.11386248071338777
0,1,0.5793322940439029
0,0,0.09243568208008457
0,0,0.16679112609184643
0,0,0.09243568208008457
0,0,0.09243568208008457
0,1,0.8069855468606241
0,0,0.4866138168855123
0,0,0.02194727159689782
0,1,0.691876589087576
0,0,0.22197667220355533
0,1,0.5315202146694927
0,0,0.09243568208008457
0,0,0.16679112609184643
1,1,0.5793322940439029
1,1,0.691876589087576
1,1,0.5793322940439029
1,1,0.8592345247353805
0,0,0.02194727159689782
1,1,0.691876589087576
0,0,0.02194727159689782
1,0,0.09243568208008457
0,0,0.09243568208008457
0,0,0.23780395258929563
0,1,0.5315202146694927
0,0,0.02194727159689782
0,0,0.3808713382703847
1,1,0.691876589087576
0,0,0.449912046652502
0,0,0.09243568208008457
1,1,0.5793322940439029
0,1,0.6893365629930405
0,0,0.09243568208008457
0,0,0.09243568208008457
0,0,0.09243568208008457
1,0,0.4333971262747302
1,1,0.691876589087576
0,0,0.024250935640885377
0,0,0.09243568208008457
0,0,0.09243568208008457
0,0,0.09243568208008457
0,0,0.16679112609184643
0,0,0.09243568208008457
0,0,0.16679112609184643
1,1,0.6893365629930405
0,1,0.5793322940439029
0,0,0.09243568208008457
0,0,0.09243568208008457
0,1,0.5793322940439029
0,0,0.02194727159689782
0,1,0.5315202146694927
0,1,0.691876589087576
0,1,0.6182940684956485
1,1,0.691876589087576
0,0,0.09243568208008457
1,1,0.8615332152750707
0,0,0.09243568208008457
0,1,0.5793322940439029
0,1,0.5793322940439029
0,1,0.6173311915184714
1,1,0.691876589087576
1,1,0.691876589087576
0,1,0.5793322940439029
